city,state,latitude,longitude
santa fe,nm,35.6869444,-105.9372222
taos,nm,36.4072222,-105.5725
cascade,co,38.8966667,-104.9716667
boulder (foothills of),co,40.015,-105.27
cripple creek,co,38.7466667,-105.1777778
raton,nm,36.9033333,-104.4386111
raton,nm,36.9033333,-104.4386111
sedalia,co,39.4369444,-104.9591667
silverthorne,co,39.6375,-106.0613889
monument,co,39.0916667,-104.8722222
pueblo west,co,38.35,-104.7222222
farmington,nm,36.7280556,-108.2180556
san antonio,nm,33.9177778,-106.8652778
escondido,ca,33.1191667,-117.0855556
los angeles,ca,34.0522222,-118.2427778
dayton,oh,39.7588889,-84.1916667
charlotte,nc,35.2269444,-80.8433333
litchfield,il,39.1752778,-89.6541667
granville,oh,40.0680556,-82.5197222
beulaville,nc,34.9236111,-77.7741667
ewa beach,hi,21.3155556,-158.0072222
tryon,nc,35.2080556,-82.2386111
ballinger,tx,31.7380556,-99.9469444
deer park,ny,40.7616667,-73.3297222
sanford,fl,28.8002778,-81.2733333
dublin,ca,37.7022222,-121.9347222
conway,ar,35.0886111,-92.4419444
bryan,oh,41.4747222,-84.5525
merrick,ny,40.6627778,-73.5519444
huntington,wv,38.4191667,-82.4452778
lynchburg,va,37.4136111,-79.1425
lanagan,mo,36.6080556,-94.4475
dallas,tx,32.7833333,-96.8
pell city,al,33.5861111,-86.2861111
warwick,ri,41.7,-71.4166667
bonham,tx,33.5772222,-96.1780556
cabazon,ca,33.9175,-116.7863889
glenrock,wy,42.8613889,-105.8716667
marysville,wa,48.0519444,-122.1758333
texas city,tx,29.3836111,-94.9025
wilson,nc,35.7211111,-77.9158333
idaho falls,id,43.4666667,-112.0333333
leavenworth,wa,47.5963889,-120.6602778
renton,wa,47.4830556,-122.2158333
wellington,al,33.8225,-85.8927778
lacey,wa,47.0344444,-122.8219444
garrett,in,41.3494444,-85.1355556
arlington,tx,32.7355556,-97.1077778
sunnyvale,ca,37.3688889,-122.0352778
kingsport,tn,36.5483333,-82.5619444
hogansville,ga,33.1730556,-84.915
pawtucket,ri,41.8786111,-71.3830556
canton,mi,42.3086111,-83.4822222
whitefield,ok,35.2525,-95.2372222
memphis,tn,35.1494444,-90.0488889
providence,ri,41.8238889,-71.4133333
beaver,oh,39.0305556,-82.8244444
belmont,ms,34.5097222,-88.2091667
belleview,fl,29.055,-82.0625
fairfield,ct,41.1411111,-73.2641667
delray beach,fl,26.4611111,-80.0730556
aripeka,fl,28.4319444,-82.6644444
middleton,wi,43.0972222,-89.5041667
spotsylvania,va,38.2008333,-77.5894444
waxahachie,tx,32.3863889,-96.8480556
dallas,tx,32.7833333,-96.8
strasburg,va,38.9886111,-78.3588889
fayetteville,nc,35.0525,-78.8786111
brunswick,oh,41.2380556,-81.8419444
arlington,wa,48.1988889,-122.1238889
corona,ca,33.8752778,-117.5655556
rock spring,ga,34.8241667,-85.2427778
san benito,tx,26.1322222,-97.6308333
brownwood,tx,31.7091667,-98.9908333
clinton,ms,32.3413889,-90.3216667
goshen,ca,36.3511111,-119.4191667
linn (outside of),mo,38.4858333,-91.8502778
wilmington,nc,34.2255556,-77.945
cincinnati,oh,39.1619444,-84.4569444
palatine,il,42.1102778,-88.0341667
hamburg,ca,41.7830556,-123.0591667
carlsbad,ca,33.1580556,-117.3497222
kansas city,mo,39.0997222,-94.5783333
kansas city,mo,39.0997222,-94.5783333
tenino,wa,46.8569444,-122.8516667
mccomb,ms,31.2436111,-90.4530556
conyers,ga,33.6675,-84.0177778
homestead,fl,25.4683333,-80.4777778
richmond,tx,29.5819444,-95.7605556
colorado springs,co,38.8338889,-104.8208333
surprise,az,33.6305556,-112.3325
sarasota,fl,27.3361111,-82.5308333
port hueneme,ca,34.1477778,-119.1941667
hinsdale,il,41.8008333,-87.9369444
eugene,or,44.0522222,-123.0855556
fontana,ca,34.0922222,-117.4341667
racine,wi,42.7261111,-87.7827778
sunfield,mi,42.7622222,-84.9925
capitola,ca,36.9752778,-121.9522222
sauk centre,mn,45.7375,-94.9522222
huntington,in,40.8830556,-85.4975
novi,mi,42.4805556,-83.4755556
colorado springs,co,38.8338889,-104.8208333
bel air,md,39.5358333,-76.3486111
bakersfield,ca,35.3733333,-119.0177778
muncie,in,40.1933333,-85.3863889
pittsburgh,pa,40.4405556,-79.9961111
pittsburgh,pa,40.4405556,-79.9961111
boulder,co,40.015,-105.27
thibodaux,la,29.7955556,-90.8227778
webster,ny,43.2122222,-77.4302778
southwest ranches,fl,26.0583333,-80.3375
tampa,fl,27.9472222,-82.4586111
cumming,ga,34.2072222,-84.1402778
sneedville,tn,36.5297222,-83.2175
white lake,mi,42.6916667,-83.5541667
waterloo,ia,42.4927778,-92.3427778
middle island (long island),ny,40.8841667,-72.9377778
arlington,wi,43.3380556,-89.3802778
pittsburgh,pa,40.4405556,-79.9961111
pittsburgh,pa,40.4405556,-79.9961111
menands (albany),ny,42.6919444,-73.725
birmingham (just south of),al,33.5205556,-86.8025
emporia,ks,38.4038889,-96.1813889
dyersburg,tn,36.0344444,-89.3855556
alpine,az,33.8480556,-109.1425
barnegat,nj,39.7530556,-74.2233333
pearlington,ms,30.2463889,-89.6111111
pearlington,ms,30.2463889,-89.6111111
swansboro,nc,34.6875,-77.1194444
schenectady,ny,42.8141667,-73.94
monticello,ky,36.8297222,-84.8491667
okeechobee,fl,27.2436111,-80.83
pueblo,co,38.2544444,-104.6086111
huntington beach,ca,33.6602778,-117.9983333
kenner (34th st.),la,29.9938889,-90.2416667
chicago,il,41.85,-87.65
franklin,nh,43.4441667,-71.6477778
lincoln,ne,40.8,-96.6666667
murray,ut,40.6669444,-111.8872222
asheville,nc,35.6008333,-82.5541667
asheville,nc,35.6008333,-82.5541667
missoula,mt,46.8722222,-113.9930556
albany,or,44.6366667,-123.1047222
miami,ok,36.8744444,-94.8772222
breezewood,pa,39.9991667,-78.2388889
scottsdale,az,33.5091667,-111.8983333
palominas (near ft. huachuca),az,31.3797222,-110.1177778
port townsend,wa,48.1172222,-122.7591667
phoenix,az,33.4483333,-112.0733333
tulsa,ok,36.1538889,-95.9925
little falls (north of),mn,45.9763889,-94.3622222
breckenridge,tx,32.7555556,-98.9019444
mountain city,tn,36.4744444,-81.805
new haven,wv,38.9863889,-81.9736111
belmont,vt,43.4155556,-72.8227778
gilbert,az,33.3527778,-111.7883333
gilbert,az,33.3527778,-111.7883333
tulsa,ok,36.1538889,-95.9925
buckeye,az,33.3702778,-112.5830556
miami (kendall),fl,25.7738889,-80.1938889
miami,fl,25.7738889,-80.1938889
denver,co,39.7391667,-104.9841667
phoenix,az,33.4483333,-112.0733333
eagle river,ak,61.3213889,-149.5677778
san leandro,ca,37.725,-122.155
winfield,tx,33.1672222,-95.1116667
san francisco,ca,37.775,-122.4183333
tinton falls,nj,40.3041667,-74.1008333
prescott,az,34.54,-112.4677778
renton,wa,47.4830556,-122.2158333
rose lake,id,47.5388889,-116.4708333
paris,tx,33.6608333,-95.5552778
boca raton,fl,26.3583333,-80.0833333
paris,tx,33.6608333,-95.5552778
albany,ny,42.6525,-73.7566667
antioch,ca,38.005,-121.8047222
auburn,pa,40.5983333,-76.0936111
rosamond,ca,34.8641667,-118.1625
south bend,in,41.6833333,-86.25
reevesville,sc,33.2055556,-80.6480556
dallas,tx,32.7833333,-96.8
fort morgan,co,40.2502778,-103.7994444
tacoma,wa,47.2530556,-122.4430556
ripon,ca,37.7416667,-121.1233333
rockville,md,39.0838889,-77.1530556
utica,ny,43.1008333,-75.2330556
hayward,ca,37.6688889,-122.0797222
miami,fl,25.7738889,-80.1938889
north port,fl,27.0438889,-82.2361111
belfair,wa,47.4508333,-122.8261111
rocklin,ca,38.7908333,-121.2347222
bakersfield,ca,35.3733333,-119.0177778
bossier city,la,32.5158333,-93.7319444
longwood,fl,28.7027778,-81.3386111
farmland,in,40.1877778,-85.1275
noblesville,in,40.0455556,-86.0086111
phoenix,az,33.4483333,-112.0733333
mesa,az,33.4222222,-111.8219444
peoria,az,33.5805556,-112.2366667
georgetown,tx,30.6325,-97.6769444
san jose,ca,37.3394444,-121.8938889
seekonk,ma,41.8083333,-71.3375
altamonte springs,fl,28.6608333,-81.3658333
pontiac,mi,42.6388889,-83.2911111
boulder,co,40.015,-105.27
ogden,ut,41.2230556,-111.9730556
sedalia,mo,38.7044444,-93.2280556
new york city,ny,40.7141667,-74.0063889
arcadia,fl,27.2155556,-81.8586111
fort washington,pa,40.1416667,-75.2094444
west los angeles,ca,34.0522222,-118.2427778
appleton,wi,44.2619444,-88.4152778
irvine,ca,33.6694444,-117.8222222
irvine,ca,33.6694444,-117.8222222
york,pa,39.9625,-76.7280556
rogers,ar,36.3319444,-94.1183333
dingmans ferry,pa,41.22,-74.8716667
islip (central),ny,40.7297222,-73.2108333
russellton,pa,40.6113889,-79.8372222
reading,pa,40.3355556,-75.9272222
rio rancho,nm,35.2333333,-106.6638889
larksville,pa,41.245,-75.9311111
nicholasville,ky,37.8805556,-84.5730556
tacoma,wa,47.2530556,-122.4430556
mckinney,tx,33.1975,-96.615
manchester,tn,35.4816667,-86.0886111
gainesville,va,38.7955556,-77.6141667
las vegas,nv,36.175,-115.1363889
wayne,mi,42.2813889,-83.3863889
dover,nh,43.1977778,-70.8741667
mcdonough,ga,33.4472222,-84.1469444
yakima,wa,46.6022222,-120.5047222
san juan,tx,26.1888889,-98.155
cross roads,tx,31.0747222,-96.1425
tomball,tx,30.0969444,-95.6158333
sioux falls,sd,43.55,-96.7
milpitas,ca,37.4283333,-121.9055556
milpitas,ca,37.4283333,-121.9055556
waco,tx,31.5491667,-97.1463889
hillsdale,mi,41.92,-84.6305556
arlington,va,38.8902778,-77.0844444
dallas,tx,32.7833333,-96.8
daphne,al,30.6033333,-87.9036111
bridgeton,mo,38.7669444,-90.4113889
boston,ma,42.3583333,-71.0602778
lufkin,tx,31.3380556,-94.7288889
pinellas park,fl,27.8425,-82.6997222
waterloo,ia,42.4927778,-92.3427778
knoxville,tn,35.9605556,-83.9208333
waco,tx,31.5491667,-97.1463889
whitesburg,tn,36.2716667,-83.14
ocean isle beach,nc,33.8941667,-78.4269444
st. george,ut,37.1041667,-113.5833333
charleston,sc,32.7763889,-79.9311111
san antonio,tx,29.4238889,-98.4933333
zortman,mt,47.9177778,-108.5255556
titusville,fl,28.6119444,-80.8077778
chicago,il,41.85,-87.65
pittsburgh,pa,40.4405556,-79.9961111
bessemer,pa,40.9747222,-80.4938889
big rock,tn,36.5805556,-87.76
clarksville,tn,36.5297222,-87.3594444
ashland,or,42.1947222,-122.7083333
waynesburg (north of),pa,39.8963889,-80.1794444
salem,or,44.9430556,-123.0338889
phoenix,az,33.4483333,-112.0733333
buckeye,az,33.3702778,-112.5830556
glendale,az,33.5386111,-112.1852778
lake worth,fl,26.6155556,-80.0572222
lake worth,fl,26.6155556,-80.0572222
shapleigh,me,43.5405556,-70.8486111
hadlyme,ct,41.4202778,-72.4069444
tucson,az,32.2216667,-110.9258333
cumberland,md,39.6527778,-78.7627778
waukesha,wi,43.0116667,-88.2313889
bellevue,ky,39.1063889,-84.4788889
oklahoma city,ok,35.4675,-97.5161111
wellington,fl,26.6583333,-80.2416667
grayling,mi,44.6613889,-84.7147222
anchorage,ak,61.2180556,-149.9002778
cabin creek,wv,38.1958333,-81.4777778
marlton,nj,39.8911111,-74.9222222
ridley park,pa,39.8811111,-75.3241667
wolcott,ct,41.6022222,-72.9872222
austin,tx,30.2669444,-97.7427778
cambridge,ny,43.0280556,-73.3816667
strongsville,oh,41.3144444,-81.8358333
festus,mo,38.2205556,-90.3958333
owego,ny,42.1033333,-76.2625
kodiak,ak,57.79,-152.4072222
st. louis,mo,38.6272222,-90.1977778
clarkston,mi,42.7358333,-83.4188889
columbus,oh,39.9611111,-82.9988889
finleyville,pa,40.2522222,-80.0030556
lima,oh,40.7425,-84.1052778
north judson,in,41.215,-86.7758333
suffolk,va,36.7280556,-76.5838889
morganton,nc,35.7452778,-81.685
hamilton,oh,39.3994444,-84.5613889
austin,tx,30.2669444,-97.7427778
franklin,oh,39.5588889,-84.3041667
hamilton,oh,39.3994444,-84.5613889
springboro,oh,39.5522222,-84.2333333
west chester,oh,39.0875,-81.9227778
miamisburg,oh,39.6427778,-84.2866667
peoria,il,40.6936111,-89.5888889
springboro,oh,39.5522222,-84.2333333
aspen (~2 hrs. w of; driving),co,39.1911111,-106.8169444
grand junction (east of; on i-70),co,39.0638889,-108.55
hilliard,oh,40.0333333,-83.1583333
hiawassee,ga,34.9491667,-83.7575
lombard,il,41.88,-88.0077778
anderson,sc,34.5033333,-82.6502778
orangevale,ca,38.6786111,-121.2247222
cincinnati,oh,39.1619444,-84.4569444
orangevale (sacramento),ca,38.6786111,-121.2247222
mission,tx,26.2155556,-98.325
millington,tn,35.3413889,-89.8972222
memphis,tn,35.1494444,-90.0488889
bristol,ct,41.6716667,-72.9497222
weldon,nc,36.4269444,-77.5958333
rising sun,md,39.6977778,-76.0630556
farmington,mo,37.7808333,-90.4216667
crescent city,ca,41.7561111,-124.2005556
new york city,ny,40.7141667,-74.0063889
tacoma,wa,47.2530556,-122.4430556
reno,nv,39.5297222,-119.8127778
gainesville,fl,29.6513889,-82.325
astoria (outside of),or,46.1880556,-123.83
odessa,tx,31.8455556,-102.3672222
encino,ca,34.1591667,-118.5002778
reno,nv,39.5297222,-119.8127778
hollister,ca,36.8525,-121.4005556
santa fe,nm,35.6869444,-105.9372222
florence,ky,38.9988889,-84.6266667
pittsburgh,pa,40.4405556,-79.9961111
boscobel,wi,43.1344444,-90.7052778
lansing,mi,42.7325,-84.5555556
forest hills,ny,40.7161111,-73.8505556
tulsa,ok,36.1538889,-95.9925
newton,ks,38.0466667,-97.3447222
wichita,ks,37.6922222,-97.3372222
knoxville,tn,35.9605556,-83.9208333
louisville,ky,38.2541667,-85.7594444
clyde,tx,32.4058333,-99.4933333
jenks,ok,36.0227778,-95.9680556
orangeville,pa,41.0780556,-76.4147222
amarillo,tx,35.2219444,-101.8308333
baird,tx,32.3938889,-99.3938889
elk city,ok,35.4119444,-99.4038889
eugene (west of),or,44.0522222,-123.0855556
miami,fl,25.7738889,-80.1938889
orwigsburg,pa,40.6547222,-76.1011111
portland,or,45.5236111,-122.675
poughkeepsie,ny,41.7002778,-73.9213889
avondale,az,33.4355556,-112.3488889
minneapolis,mn,44.98,-93.2636111
stockton,ca,37.9577778,-121.2897222
heltonville,in,38.9277778,-86.3755556
mary esther,fl,30.4097222,-86.6630556
chicago,il,41.85,-87.65
alameda,ca,37.7652778,-122.2405556
smithfield,nc,35.5083333,-78.3397222
eastman,ga,32.1975,-83.1777778
port angeles,wa,48.1183333,-123.4294444
ship bottom,nj,39.6427778,-74.1808333
deerfield beach,fl,26.3180556,-80.1
evansville,in,37.9747222,-87.5558333
craig,co,40.5152778,-107.5458333
pocatello,id,42.8713889,-112.4447222
wilton,ca,38.4119444,-121.2711111
phoenix,az,33.4483333,-112.0733333
binghamton,ny,42.0986111,-75.9183333
provo,ut,40.2338889,-111.6577778
denver,co,39.7391667,-104.9841667
trenton,oh,39.4808333,-84.4577778
warsaw,in,41.2380556,-85.8530556
waterbury,ct,41.5580556,-73.0519444
houston,tx,29.7630556,-95.3630556
zanesville,oh,39.9402778,-82.0133333
summerland key,fl,24.6652778,-81.4425
galveston,tx,29.3011111,-94.7975
new haven,ct,41.3080556,-72.9286111
titusville,pa,41.6269444,-79.6738889
oceanside,or,45.4611111,-123.9666667
mena,ar,34.5861111,-94.2394444
twin falls,id,42.5630556,-114.46
parkersburg,wv,39.2666667,-81.5616667
ravenel,sc,32.7630556,-80.2502778
new rochelle,ny,40.9113889,-73.7827778
white hall,ar,34.2738889,-92.0908333
siloam springs,ar,36.1880556,-94.5402778
jupiter,fl,26.9338889,-80.0944444
boise,id,43.6136111,-116.2025
twin falls,id,42.5630556,-114.46
terlton,ok,36.1880556,-96.49
terlton,ok,36.1880556,-96.49
mesa,az,33.4222222,-111.8219444
miami,fl,25.7738889,-80.1938889
millbrook,al,32.4797222,-86.3619444
livermore,ca,37.6819444,-121.7669444
northfield,mn,44.4583333,-93.1613889
hayward,ca,37.6688889,-122.0797222
atlanta,tx,33.1136111,-94.1641667
tamarac,fl,26.2125,-80.25
brewer,me,44.7966667,-68.7619444
vandenberg village,ca,34.7083333,-120.4666667
trout lake,wa,45.9975,-121.5269444
la mesa,ca,32.7677778,-117.0222222
philadelphia,pa,39.9522222,-75.1641667
rawlins,wy,41.7911111,-107.2380556
beaumont,tx,30.0858333,-94.1016667
omaha,ne,41.2586111,-95.9375
de soto,ks,38.9791667,-94.9683333
vancleave,ms,30.5402778,-88.6875
katy,tx,29.7855556,-95.8241667
henderson,nv,36.0397222,-114.9811111
fairfax,va,38.8461111,-77.3066667
ashland,or,42.1947222,-122.7083333
los angeles,ca,34.0522222,-118.2427778
marysville,wa,48.0519444,-122.1758333
mooresville,nc,35.5847222,-80.8102778
kennewick,wa,46.2113889,-119.1361111
seattle,wa,47.6063889,-122.3308333
hudson,wi,44.9747222,-92.7566667
santa rosa,ca,38.4405556,-122.7133333
newburyport,ma,42.8125,-70.8777778
clovis,ca,36.8252778,-119.7019444
san francisco,ca,37.775,-122.4183333
yakima,wa,46.6022222,-120.5047222
butte,mt,46.0038889,-112.5338889
jackson,nj,39.7763889,-74.8627778
bend,or,44.0583333,-121.3141667
little river,sc,33.8730556,-78.6144444
stockton,ca,37.9577778,-121.2897222
minersville,pa,40.6905556,-76.2625
crookston,mn,47.7741667,-96.6077778
pueblo,co,38.2544444,-104.6086111
webster,tx,29.5375,-95.1180556
rochester,ny,43.1547222,-77.6158333
las vegas,nv,36.175,-115.1363889
naperville,il,41.7858333,-88.1472222
richmond,ca,37.9358333,-122.3466667
flora,il,38.6688889,-88.4855556
grandview,mo,38.8858333,-94.5327778
grandview,mo,38.8858333,-94.5327778
cincinnati,oh,39.1619444,-84.4569444
lincoln,ca,38.8916667,-121.2919444
gilbert,az,33.3527778,-111.7883333
martinez,ca,38.0194444,-122.1330556
sunol,ca,37.5944444,-121.8875
grandview,mo,38.8858333,-94.5327778
charleston,sc,32.7763889,-79.9311111
charlotte,nc,35.2269444,-80.8433333
san francisco,ca,37.775,-122.4183333
san francisco,ca,37.775,-122.4183333
allen,tx,33.1030556,-96.6702778
rio linda,ca,38.6911111,-121.4475
etna,ca,41.4569444,-122.8936111
las vegas,nv,36.175,-115.1363889
norman,ok,35.2225,-97.4391667
newark,nj,40.7355556,-74.1727778
wilmington,oh,39.4452778,-83.8286111
merriam,ks,39.0236111,-94.6933333
boiling springs,sc,35.0463889,-81.9819444
boiling springs,sc,35.0463889,-81.9819444
north myrtle beach,sc,33.8158333,-78.6802778
avon,nc,35.3519444,-75.5108333
gurley,al,34.7016667,-86.3758333
surfside beach,sc,33.6058333,-78.9733333
myrtle beach,sc,33.6888889,-78.8869444
homestead,fl,25.4683333,-80.4777778
bel air,md,39.5358333,-76.3486111
cary,nc,35.7913889,-78.7813889
salt lake city,ut,40.7608333,-111.8902778
ligonier,pa,40.2430556,-79.2377778
cedar bluff,al,34.22,-85.6077778
columbia,md,39.2402778,-76.8397222
denver,co,39.7391667,-104.9841667
stockton springs,me,44.4894444,-68.8575
pueblo,co,38.2544444,-104.6086111
taos,nm,36.4072222,-105.5725
pekin,il,40.5675,-89.6405556
milford,ct,41.2222222,-73.0569444
holyoke,ma,42.2041667,-72.6166667
lemont,il,41.6736111,-88.0016667
milford,ct,41.2222222,-73.0569444
milford,ct,41.2222222,-73.0569444
evergreen park,il,41.7205556,-87.7016667
cromwell,ct,41.595,-72.6458333
waterbury,ct,41.5580556,-73.0519444
york springs,pa,40.0088889,-77.1158333
baton rouge,la,30.4505556,-91.1544444
mount laurel,nj,39.9338889,-74.8913889
isle of palms,sc,32.7866667,-79.795
oregon city,or,45.3575,-122.6055556
mountain home,ar,36.3352778,-92.385
new bern,nc,35.1083333,-77.0444444
kingston,pa,41.2616667,-75.8972222
bloomington,mn,44.8408333,-93.2980556
salt lake city,ut,40.7608333,-111.8902778
newark,tx,33.0011111,-97.4841667
santa fe,nm,35.6869444,-105.9372222
council bluffs,ia,41.2619444,-95.8608333
council bluffs,ia,41.2619444,-95.8608333
irondequoit,ny,43.2133333,-77.58
orange,nj,40.7705556,-74.2330556
oswego,il,41.6827778,-88.3513889
mechanicsburg,pa,40.2141667,-77.0088889
pasadena,md,39.1072222,-76.5713889
spring hill,fl,28.5555556,-82.4505556
spokane,wa,47.6588889,-117.425
west palm beach,fl,26.7052778,-80.0366667
sanford,fl,28.8002778,-81.2733333
bushnell,fl,28.6647222,-82.1130556
raymond,oh,40.3347222,-83.4658333
indianapolis,in,39.7683333,-86.1580556
gobles,mi,42.3608333,-85.8794444
silverdale,wa,47.6447222,-122.6936111
livonia,mi,42.3683333,-83.3527778
ligonier,pa,40.2430556,-79.2377778
walls,ms,34.9577778,-90.1516667
fishers,in,39.9555556,-86.0138889
new york city (brooklyn),ny,40.7141667,-74.0063889
warren,mi,42.4775,-83.0277778
sheldon,ia,43.1811111,-95.8558333
ponca city (south of),ok,36.7069444,-97.0852778
fulton,mo,38.8466667,-91.9477778
oran,mo,37.085,-89.6552778
atlanta,ga,33.7488889,-84.3880556
san jose,ca,37.3394444,-121.8938889
reidsville,ga,32.0866667,-82.1180556
goodlettsville,tn,36.3230556,-86.7133333
citra,fl,29.4116667,-82.11
cornersville,tn,35.3613889,-86.8397222
